movieId,title,genres,year,clean_title,genre_list,combined_tags,rating_count,average_rating
259,Kiss of Death (1995),Crime|Drama|Thriller,1995.0,Kiss of Death,"['Crime', 'Drama', 'Thriller']",,5,3.2
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,1977.0,Star Wars: Episode IV - A New Hope,"['Action', 'Adventure', 'Sci-Fi']",classic space action action sci-fi epic great soundtrack classic sci-fi engrossing adventure epic classic nerd classic sci-fi space action space epic oldie but goodie sci-fi star wars robots and androids space classic sci-fi sci-fi space adventure star wars darth vader luke skywalker space opera,251,4.23
261,Little Women (1994),Drama,1994.0,Little Women,['Drama'],louisa may alcott,42,3.88
262,"Little Princess, A (1995)",Children|Drama,1995.0,"Little Princess, A","['Children', 'Drama']",england girl power india,21,3.9
263,Ladybird Ladybird (1994),Drama,1994.0,Ladybird Ladybird,['Drama'],,1,4.0
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,1992.0,Like Water for Chocolate (Como agua para chocolate),"['Drama', 'Fantasy', 'Romance']",,33,3.94
266,Legends of the Fall (1994),Drama|Romance|War|Western,1994.0,Legends of the Fall,"['Drama', 'Romance', 'War', 'Western']",,68,3.4
267,Major Payne (1995),Comedy,1995.0,Major Payne,['Comedy'],,17,2.94
269,My Crazy Life (Mi vida loca) (1993),Drama,1993.0,My Crazy Life (Mi vida loca),['Drama'],,2,3.0
270,Love Affair (1994),Drama|Romance,1994.0,Love Affair,"['Drama', 'Romance']",,5,3.4
271,Losing Isaiah (1995),Drama,1995.0,Losing Isaiah,['Drama'],,4,3.5
272,"Madness of King George, The (1994)",Comedy|Drama,1994.0,"Madness of King George, The","['Comedy', 'Drama']",england mental illness,31,3.76
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,1994.0,Mary Shelley's Frankenstein (Frankenstein),"['Drama', 'Horror', 'Sci-Fi']",gothic,28,2.95
274,Man of the House (1995),Comedy,1995.0,Man of the House,['Comedy'],,7,2.93
275,Mixed Nuts (1994),Comedy,1994.0,Mixed Nuts,['Comedy'],,6,2.0
276,Milk Money (1994),Comedy|Romance,1994.0,Milk Money,"['Comedy', 'Romance']",,22,3.25
277,Miracle on 34th Street (1994),Drama,1994.0,Miracle on 34th Street,['Drama'],christmas,38,3.22
278,Miami Rhapsody (1995),Comedy,1995.0,Miami Rhapsody,['Comedy'],,2,1.5
279,My Family (1995),Drama,1995.0,My Family,['Drama'],in netflix queue,2,3.0
280,Murder in the First (1995),Drama|Thriller,1995.0,Murder in the First,"['Drama', 'Thriller']",prison,13,4.08
281,Nobody's Fool (1994),Comedy|Drama|Romance,1994.0,Nobody's Fool,"['Comedy', 'Drama', 'Romance']",,14,3.79
282,Nell (1994),Drama,1994.0,Nell,['Drama'],disability twins,40,3.34
283,New Jersey Drive (1995),Crime|Drama,1995.0,New Jersey Drive,"['Crime', 'Drama']",,3,3.67
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,1993.0,New York Cop (Nyû Yôku no koppu),"['Action', 'Crime']",,1,4.5
285,Beyond Bedlam (1993),Drama|Horror,1993.0,Beyond Bedlam,"['Drama', 'Horror']",,1,4.0
287,Nina Takes a Lover (1994),Comedy|Romance,1994.0,Nina Takes a Lover,"['Comedy', 'Romance']",,1,3.0
288,Natural Born Killers (1994),Action|Crime|Thriller,1994.0,Natural Born Killers,"['Action', 'Crime', 'Thriller']",brutality controversial dark comedy psychedelic satire stylized,92,3.23
289,Only You (1994),Comedy|Romance,1994.0,Only You,"['Comedy', 'Romance']",,8,3.56
290,Once Were Warriors (1994),Crime|Drama,1994.0,Once Were Warriors,"['Crime', 'Drama']",in netflix queue,14,4.04
291,Poison Ivy II (1996),Drama|Thriller,1996.0,Poison Ivy II,"['Drama', 'Thriller']",,3,2.33
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,1995.0,Outbreak,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",,101,3.43
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,1994.0,Léon: The Professional (a.k.a. The Professional) (Léon),"['Action', 'Crime', 'Drama', 'Thriller']",assassin jean reno hit men action assassin assassination assassins awkward romance corruption crime disturbing drama french friendship gary oldman great acting guns hit men hitman humorous imdb top 250 jean reno lolita theme loneliness love story luc besson natalie portman organized crime police police corruption quirky sniper tense touching unique,133,4.02
294,"Perez Family, The (1995)",Comedy|Romance,1995.0,"Perez Family, The","['Comedy', 'Romance']",,2,3.0
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,1995.0,"Pyromaniac's Love Story, A","['Comedy', 'Romance']",,1,3.0
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994.0,Pulp Fiction,"['Comedy', 'Crime', 'Drama', 'Thriller']",good dialogue great soundtrack non-linear cult film drugs quentin tarantino tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric awesome bad ass bad language bad-ass bible biblical references big boys with guns big name actors black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic cult film dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good dialogue good music gore great acting great dialogue great soundtrack gritty guns harvey keitel heroin highly quotable hit men hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony john travolta killer-as-protagonist los angeles mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order palme d'or parody philosophical pop culture references psychological pulp quentin tarantino quirky quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro roger avary royal with cheese samuel l. jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter steve buscemi storytelling stylish stylized suspense tarantino thought-provoking thriller travolta twist ending uma thurman unique unpredictable unusual very funny violence violent witty,307,4.2
298,Pushing Hands (Tui shou) (1992),Drama,1992.0,Pushing Hands (Tui shou),['Drama'],,1,2.0
299,Priest (1994),Drama,1994.0,Priest,['Drama'],,4,4.0
300,Quiz Show (1994),Drama,1994.0,Quiz Show,['Drama'],tv,81,3.52
301,Picture Bride (Bijo photo) (1994),Drama|Romance,1994.0,Picture Bride (Bijo photo),"['Drama', 'Romance']",,1,4.0
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,1994.0,"Queen Margot (Reine Margot, La)","['Drama', 'Romance']",,5,3.2
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,1995.0,"Quick and the Dead, The","['Action', 'Thriller', 'Western']",,32,2.95
304,Roommates (1995),Comedy|Drama,1995.0,Roommates,"['Comedy', 'Drama']",,3,3.67
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,1994.0,Ready to Wear (Pret-A-Porter),['Comedy'],,9,2.83
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,1994.0,Three Colors: Red (Trois couleurs: Rouge),['Drama'],,16,4.22
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,1993.0,Three Colors: Blue (Trois couleurs: Bleu),['Drama'],death,24,3.9
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,1994.0,Three Colors: White (Trzy kolory: Bialy),"['Comedy', 'Drama']",marriage cynical,20,4.03
310,Rent-a-Kid (1995),Comedy,1995.0,Rent-a-Kid,['Comedy'],,1,3.0
311,Relative Fear (1994),Horror|Thriller,1994.0,Relative Fear,"['Horror', 'Thriller']",,1,3.0
312,Stuart Saves His Family (1995),Comedy,1995.0,Stuart Saves His Family,['Comedy'],,9,1.44
313,"Swan Princess, The (1994)",Animation|Children,1994.0,"Swan Princess, The","['Animation', 'Children']",,3,3.33
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,1994.0,"Secret of Roan Inish, The","['Children', 'Drama', 'Fantasy', 'Mystery']",,16,3.75
315,"Specialist, The (1994)",Action|Drama|Thriller,1994.0,"Specialist, The","['Action', 'Drama', 'Thriller']",,38,3.08
316,Stargate (1994),Action|Adventure|Sci-Fi,1994.0,Stargate,"['Action', 'Adventure', 'Sci-Fi']",time travel,140,3.38
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,1994.0,"Santa Clause, The","['Comedy', 'Drama', 'Fantasy']",christmas,81,3.2
318,"Shawshank Redemption, The (1994)",Crime|Drama,1994.0,"Shawshank Redemption, The","['Crime', 'Drama']",prison stephen king wrongful imprisonment morgan freeman,317,4.43
319,Shallow Grave (1994),Comedy|Drama|Thriller,1994.0,Shallow Grave,"['Comedy', 'Drama', 'Thriller']",,20,3.6
320,Suture (1993),Film-Noir|Thriller,1993.0,Suture,"['Film-Noir', 'Thriller']",,1,3.0
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,1993.0,Strawberry and Chocolate (Fresa y chocolate),['Drama'],,2,4.0
322,Swimming with Sharks (1995),Comedy|Drama,1995.0,Swimming with Sharks,"['Comedy', 'Drama']",,10,3.55
324,"Sum of Us, The (1994)",Comedy|Drama,1994.0,"Sum of Us, The","['Comedy', 'Drama']",,1,4.0
325,National Lampoon's Senior Trip (1995),Comedy,1995.0,National Lampoon's Senior Trip,['Comedy'],,7,2.5
326,To Live (Huozhe) (1994),Drama,1994.0,To Live (Huozhe),['Drama'],in netflix queue,3,4.0
327,Tank Girl (1995),Action|Comedy|Sci-Fi,1995.0,Tank Girl,"['Action', 'Comedy', 'Sci-Fi']",,34,2.82
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,1995.0,Tales from the Crypt Presents: Demon Knight,"['Horror', 'Thriller']",,10,3.15
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,1994.0,Star Trek: Generations,"['Adventure', 'Drama', 'Sci-Fi']",enterprise,108,3.39
330,Tales from the Hood (1995),Action|Crime|Horror,1995.0,Tales from the Hood,"['Action', 'Crime', 'Horror']",,6,3.0
331,Tom & Viv (1994),Drama,1994.0,Tom & Viv,['Drama'],,2,3.0
332,Village of the Damned (1995),Horror|Sci-Fi,1995.0,Village of the Damned,"['Horror', 'Sci-Fi']",,12,2.83
333,Tommy Boy (1995),Comedy,1995.0,Tommy Boy,['Comedy'],,50,3.78
334,Vanya on 42nd Street (1994),Drama,1994.0,Vanya on 42nd Street,['Drama'],,5,4.2
335,Underneath (1995),Mystery|Thriller,1995.0,Underneath,"['Mystery', 'Thriller']",,2,3.5
336,"Walking Dead, The (1995)",Drama|War,1995.0,"Walking Dead, The","['Drama', 'War']",,1,3.0
337,What's Eating Gilbert Grape (1993),Drama,1993.0,What's Eating Gilbert Grape,['Drama'],mental illness,77,3.77
338,Virtuosity (1995),Action|Sci-Fi|Thriller,1995.0,Virtuosity,"['Action', 'Sci-Fi', 'Thriller']",serial killer,19,2.84
339,While You Were Sleeping (1995),Comedy|Romance,1995.0,While You Were Sleeping,"['Comedy', 'Romance']",coma,98,3.47
340,"War, The (1994)",Adventure|Drama|War,1994.0,"War, The","['Adventure', 'Drama', 'War']",,5,3.4
341,Double Happiness (1994),Drama,1994.0,Double Happiness,['Drama'],,2,4.0
342,Muriel's Wedding (1994),Comedy,1994.0,Muriel's Wedding,['Comedy'],australia weddings,33,3.27
343,"Baby-Sitters Club, The (1995)",Children,1995.0,"Baby-Sitters Club, The",['Children'],,5,2.9
344,Ace Ventura: Pet Detective (1994),Comedy,1994.0,Ace Ventura: Pet Detective,['Comedy'],,161,3.04
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,1994.0,"Adventures of Priscilla, Queen of the Desert, The","['Comedy', 'Drama']",cross dressing men in drag remade,36,3.6
346,Backbeat (1993),Drama|Musical,1993.0,Backbeat,"['Drama', 'Musical']",,6,3.5
347,Bitter Moon (1992),Drama|Film-Noir|Romance,1992.0,Bitter Moon,"['Drama', 'Film-Noir', 'Romance']",,6,3.5
348,Bullets Over Broadway (1994),Comedy,1994.0,Bullets Over Broadway,['Comedy'],,30,3.58
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1994.0,Clear and Present Danger,"['Action', 'Crime', 'Drama', 'Thriller']",tom clancy,110,3.6
350,"Client, The (1994)",Drama|Mystery|Thriller,1994.0,"Client, The","['Drama', 'Mystery', 'Thriller']",john grisham,57,3.39
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,1994.0,"Corrina, Corrina","['Comedy', 'Drama', 'Romance']",interracial romance,17,3.18
352,Crooklyn (1994),Comedy|Drama,1994.0,Crooklyn,"['Comedy', 'Drama']",,2,2.5
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,1994.0,"Crow, The","['Action', 'Crime', 'Fantasy', 'Thriller']",,64,3.61
354,Cobb (1994),Drama,1994.0,Cobb,['Drama'],,6,3.33
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,1994.0,"Flintstones, The","['Children', 'Comedy', 'Fantasy']",,42,2.36
356,Forrest Gump (1994),Comedy|Drama|Romance|War,1994.0,Forrest Gump,"['Comedy', 'Drama', 'Romance', 'War']",shrimp vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching,329,4.16
357,Four Weddings and a Funeral (1994),Comedy|Romance,1994.0,Four Weddings and a Funeral,"['Comedy', 'Romance']",wedding,103,3.52
358,Higher Learning (1995),Drama,1995.0,Higher Learning,['Drama'],,9,2.67
359,I Like It Like That (1994),Comedy|Drama|Romance,1994.0,I Like It Like That,"['Comedy', 'Drama', 'Romance']",,1,3.0
360,I Love Trouble (1994),Action|Comedy,1994.0,I Love Trouble,"['Action', 'Comedy']",,8,2.69
361,It Could Happen to You (1994),Comedy|Drama|Romance,1994.0,It Could Happen to You,"['Comedy', 'Drama', 'Romance']",gambling,17,3.06
362,"Jungle Book, The (1994)",Adventure|Children|Romance,1994.0,"Jungle Book, The","['Adventure', 'Children', 'Romance']",,34,3.53
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,1993.0,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",['Documentary'],holocaust in netflix queue,2,4.0
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,1994.0,"Lion King, The","['Adventure', 'Animation', 'Children', 'Drama', 'Musical', 'IMAX']",disney disney animated feature oscar (best music - original score) soundtrack disney,172,3.94
365,Little Buddha (1993),Drama,1993.0,Little Buddha,['Drama'],,4,3.25
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,1994.0,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)","['Drama', 'Horror', 'Mystery', 'Thriller']",,12,2.92
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,1994.0,"Mask, The","['Action', 'Comedy', 'Crime', 'Fantasy']",,157,3.18
368,Maverick (1994),Adventure|Comedy|Western,1994.0,Maverick,"['Adventure', 'Comedy', 'Western']",,74,3.5
369,Mrs. Parker and the Vicious Circle (1994),Drama,1994.0,Mrs. Parker and the Vicious Circle,['Drama'],,2,4.0
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,1994.0,Naked Gun 33 1/3: The Final Insult,"['Action', 'Comedy']",,58,3.06
371,"Paper, The (1994)",Comedy|Drama,1994.0,"Paper, The","['Comedy', 'Drama']",journalism,21,3.31
372,Reality Bites (1994),Comedy|Drama|Romance,1994.0,Reality Bites,"['Comedy', 'Drama', 'Romance']",,21,2.76
373,Red Rock West (1992),Thriller,1992.0,Red Rock West,['Thriller'],,11,3.64
374,Richie Rich (1994),Children|Comedy,1994.0,Richie Rich,"['Children', 'Comedy']",,25,2.2
376,"River Wild, The (1994)",Action|Thriller,1994.0,"River Wild, The","['Action', 'Thriller']",,40,3.25
377,Speed (1994),Action|Romance|Thriller,1994.0,Speed,"['Action', 'Romance', 'Thriller']",bus,171,3.53
378,Speechless (1994),Comedy|Romance,1994.0,Speechless,"['Comedy', 'Romance']",,7,2.79
379,Timecop (1994),Action|Sci-Fi|Thriller,1994.0,Timecop,"['Action', 'Sci-Fi', 'Thriller']",,21,2.5
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,1994.0,True Lies,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",spies,178,3.5
381,When a Man Loves a Woman (1994),Drama|Romance,1994.0,When a Man Loves a Woman,"['Drama', 'Romance']",alcoholism,11,3.82
382,Wolf (1994),Drama|Horror|Romance|Thriller,1994.0,Wolf,"['Drama', 'Horror', 'Romance', 'Thriller']",,16,3.16
383,Wyatt Earp (1994),Western,1994.0,Wyatt Earp,['Western'],,21,3.1
384,Bad Company (1995),Action|Crime|Drama,1995.0,Bad Company,"['Action', 'Crime', 'Drama']",,2,3.25
385,"Man of No Importance, A (1994)",Drama,1994.0,"Man of No Importance, A",['Drama'],,1,4.0
386,S.F.W. (1994),Drama,1994.0,S.F.W.,['Drama'],,1,3.0
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,1994.0,"Low Down Dirty Shame, A","['Action', 'Comedy']",,4,2.38
388,Boys Life (1995),Drama,1995.0,Boys Life,['Drama'],,2,3.0
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,1994.0,"Colonel Chabert, Le","['Drama', 'Romance', 'War']",,2,4.5
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,1965.0,Faster Pussycat! Kill! Kill!,"['Action', 'Crime', 'Drama']",,5,3.7
391,Jason's Lyric (1994),Crime|Drama,1994.0,Jason's Lyric,"['Crime', 'Drama']",,1,4.5
393,Street Fighter (1994),Action|Adventure|Fantasy,1994.0,Street Fighter,"['Action', 'Adventure', 'Fantasy']",,10,2.5
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,1994.0,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),"['Action', 'Fantasy']",,12,2.42
406,Federal Hill (1994),Drama,1994.0,Federal Hill,['Drama'],,1,3.0
407,In the Mouth of Madness (1995),Horror|Thriller,1995.0,In the Mouth of Madness,"['Horror', 'Thriller']",,8,3.44
408,8 Seconds (1994),Drama,1994.0,8 Seconds,['Drama'],,2,3.0
409,Above the Rim (1994),Crime|Drama,1994.0,Above the Rim,"['Crime', 'Drama']",,1,2.0
410,Addams Family Values (1993),Children|Comedy|Fantasy,1993.0,Addams Family Values,"['Children', 'Comedy', 'Fantasy']",black comedy christina ricci christopher lloyd dark comedy family gothic,84,3.1
412,"Age of Innocence, The (1993)",Drama,1993.0,"Age of Innocence, The",['Drama'],edith wharton,15,3.5
413,Airheads (1994),Comedy,1994.0,Airheads,['Comedy'],comedy,26,2.79
414,"Air Up There, The (1994)",Comedy,1994.0,"Air Up There, The",['Comedy'],,6,2.33
415,Another Stakeout (1993),Comedy|Thriller,1993.0,Another Stakeout,"['Comedy', 'Thriller']",,16,2.53
416,Bad Girls (1994),Western,1994.0,Bad Girls,['Western'],,8,2.5
417,Barcelona (1994),Comedy|Romance,1994.0,Barcelona,"['Comedy', 'Romance']",,13,3.69
418,Being Human (1993),Drama,1993.0,Being Human,['Drama'],,2,3.0
419,"Beverly Hillbillies, The (1993)",Comedy,1993.0,"Beverly Hillbillies, The",['Comedy'],,20,2.68
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,1994.0,Beverly Hills Cop III,"['Action', 'Comedy', 'Crime', 'Thriller']",,59,2.72
421,Black Beauty (1994),Adventure|Children|Drama,1994.0,Black Beauty,"['Adventure', 'Children', 'Drama']",horses,12,3.21
422,Blink (1994),Thriller,1994.0,Blink,['Thriller'],,5,3.2
423,Blown Away (1994),Action|Thriller,1994.0,Blown Away,"['Action', 'Thriller']",,10,2.85
424,Blue Chips (1994),Drama,1994.0,Blue Chips,['Drama'],,3,1.83
425,Blue Sky (1994),Drama|Romance,1994.0,Blue Sky,"['Drama', 'Romance']",mental illness oscar (best actress),2,3.75
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,1993.0,Body Snatchers,"['Horror', 'Sci-Fi', 'Thriller']",,7,3.14
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,1993.0,Boxing Helena,"['Drama', 'Mystery', 'Romance', 'Thriller']",,12,2.54
428,"Bronx Tale, A (1993)",Drama,1993.0,"Bronx Tale, A",['Drama'],,18,3.72
429,Cabin Boy (1994),Comedy,1994.0,Cabin Boy,['Comedy'],,6,2.0
430,Calendar Girl (1993),Comedy|Drama,1993.0,Calendar Girl,"['Comedy', 'Drama']",,2,3.75
431,Carlito's Way (1993),Crime|Drama,1993.0,Carlito's Way,"['Crime', 'Drama']",al pacino gangster mafia,42,3.74
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,1994.0,City Slickers II: The Legend of Curly's Gold,"['Adventure', 'Comedy', 'Western']",,55,2.65
433,Clean Slate (1994),Comedy,1994.0,Clean Slate,['Comedy'],,8,2.75
434,Cliffhanger (1993),Action|Adventure|Thriller,1993.0,Cliffhanger,"['Action', 'Adventure', 'Thriller']",,101,3.03
435,Coneheads (1993),Comedy|Sci-Fi,1993.0,Coneheads,"['Comedy', 'Sci-Fi']",,63,2.42
436,Color of Night (1994),Drama|Thriller,1994.0,Color of Night,"['Drama', 'Thriller']",,7,2.57
437,Cops and Robbersons (1994),Comedy,1994.0,Cops and Robbersons,['Comedy'],,9,2.17
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,1994.0,"Cowboy Way, The","['Action', 'Comedy', 'Drama']",,7,2.71
440,Dave (1993),Comedy|Romance,1993.0,Dave,"['Comedy', 'Romance']",president,76,3.55
441,Dazed and Confused (1993),Comedy,1993.0,Dazed and Confused,['Comedy'],,42,3.93
